time in ms, Electicity usage in Watts, Not Installed[2], Not Installed[3], ATX12V, 12V, 3.3V, 5Vsb, 5V
17650,0,0,0,0.18461538461538463,0.36451612903225805,0.27297297297297296,0.048387096774193554,0.11538461538461539
17660,0,0,0,0.18461538461538463,0.36774193548387096,0.2648648648648649,0.04516129032258065,0.11538461538461539
17670,0,0,0,0.2,0.36774193548387096,0.2810810810810811,0.048387096774193554,0.11538461538461539
17680,0,0,0,0.19230769230769232,0.36451612903225805,0.2810810810810811,0.04516129032258065,0.12307692307692308
17690,0,0,0,0.2891891891891892,0.36774193548387096,0.2810810810810811,0.048387096774193554,0.1076923076923077
17700,0,0,0,0.18461538461538463,0.36774193548387096,0.2810810810810811,0.05161290322580645,0.12307692307692308
17710,0,0,0,0.2648648648648649,0.36451612903225805,0.27297297297297296,0.04516129032258065,0.1
17720,0,0,0,0.2,0.36129032258064514,0.27297297297297296,0.05161290322580645,0.12307692307692308
17730,0,0,0,0.17692307692307693,0.36129032258064514,0.2891891891891892,0.048387096774193554,0.11538461538461539
17740,0,0,0,0.19230769230769232,0.3774193548387097,0.2810810810810811,0.048387096774193554,0.1076923076923077
17750,0,0,0,0.20810810810810812,0.3709677419354839,0.2810810810810811,0.05161290322580645,0.13076923076923078
17760,0,0,0,0.19230769230769232,0.36129032258064514,0.27297297297297296,0.05161290322580645,0.11538461538461539
17770,0,0,0,0.2,0.3709677419354839,0.2567567567567568,0.05161290322580645,0.11538461538461539
17780,0,0,0,0.21621621621621623,0.36774193548387096,0.2810810810810811,0.04516129032258065,0.13076923076923078
17790,0,0,0,0.19230769230769232,0.3774193548387097,0.2891891891891892,0.05161290322580645,0.12307692307692308
17800,0,0,0,0.19230769230769232,0.36129032258064514,0.27297297297297296,0.05161290322580645,0.11538461538461539
17810,0,0,0,0.18461538461538463,0.36451612903225805,0.2891891891891892,0.048387096774193554,0.11538461538461539
17820,0,0,0,0.27297297297297296,0.36774193548387096,0.2648648648648649,0.04516129032258065,0.13846153846153847
17830,0,0,0,0.19230769230769232,0.3709677419354839,0.27297297297297296,0.048387096774193554,0.11538461538461539
17840,0,0,0,0.24054054054054055,0.3709677419354839,0.2567567567567568,0.048387096774193554,0.09166666666666667
17850,0,0,0,0.18461538461538463,0.36451612903225805,0.2648648648648649,0.04516129032258065,0.1076923076923077
17860,0,0,0,0.18461538461538463,0.36774193548387096,0.2891891891891892,0.048387096774193554,0.14615384615384616
17870,0,0,0,0.2,0.35806451612903223,0.2648648648648649,0.048387096774193554,0.12307692307692308
17880,0,0,0,0.19230769230769232,0.36451612903225805,0.27297297297297296,0.04516129032258065,0.12307692307692308
17890,0,0,0,0.19230769230769232,0.36774193548387096,0.27297297297297296,0.048387096774193554,0.13846153846153847
17900,0,0,0,0.2972972972972973,0.36451612903225805,0.27297297297297296,0.04516129032258065,0.11538461538461539
17910,0,0,0,0.2,0.36451612903225805,0.2810810810810811,0.048387096774193554,0.12307692307692308
17920,0,0,0,0.2,0.3741935483870968,0.2648648648648649,0.05161290322580645,0.11538461538461539
17930,0,0,0,0.2972972972972973,0.36129032258064514,0.24864864864864866,0.048387096774193554,0.13076923076923078
17940,0,0,0,0.19230769230769232,0.35806451612903223,0.2648648648648649,0.05161290322580645,0.11538461538461539
17950,0,0,0,0.20810810810810812,0.36774193548387096,0.27297297297297296,0.05161290322580645,0.12307692307692308
17960,0,0,0,0.2,0.36774193548387096,0.2810810810810811,0.05161290322580645,0.12307692307692308
17970,0,0,0,0.18461538461538463,0.3774193548387097,0.27297297297297296,0.048387096774193554,0.11538461538461539
17980,0,0,0,0.19230769230769232,0.35806451612903223,0.2648648648648649,0.05161290322580645,0.12307692307692308
17990,0,0,0,0.19230769230769232,0.36451612903225805,0.2891891891891892,0.048387096774193554,0.11538461538461539
18000,0,0,0,0.19230769230769232,0.3709677419354839,0.2810810810810811,0.048387096774193554,0.12307692307692308
18010,0,0,0,0.3054054054054054,0.3870967741935484,0.31351351351351353,0.048387096774193554,0.13076923076923078
18020,0,0,0,0.2972972972972973,0.3806451612903226,0.3054054054054054,0.05161290322580645,0.12307692307692308
18030,0,0,0,0.2972972972972973,0.3870967741935484,0.31351351351351353,0.05161290322580645,0.12307692307692308
18040,0,0,0,0.3054054054054054,0.3903225806451613,0.32972972972972975,0.05161290322580645,0.13846153846153847
18050,0,0,0,0.2972972972972973,0.3903225806451613,0.32972972972972975,0.048387096774193554,0.12307692307692308
18060,0,0,0,0.3216216216216216,0.3935483870967742,0.34594594594594597,0.048387096774193554,0.11538461538461539
18070,0,0,0,0.2972972972972973,0.3806451612903226,0.32972972972972975,0.054838709677419356,0.11538461538461539
18080,0,0,0,0.32972972972972975,0.3838709677419355,0.32972972972972975,0.04516129032258065,0.11538461538461539
18090,0,0,0,0.2972972972972973,0.4,0.34594594594594597,0.048387096774193554,0.13076923076923078
18100,0,0,0,0.23243243243243245,0.3774193548387097,0.27297297297297296,0.048387096774193554,0.13846153846153847
18110,0,0,0,0.19230769230769232,0.36451612903225805,0.2648648648648649,0.048387096774193554,0.13076923076923078
18120,0,0,0,0.19230769230769232,0.36451612903225805,0.2810810810810811,0.04516129032258065,0.13846153846153847
18130,0,0,0,0.19230769230769232,0.36451612903225805,0.27297297297297296,0.05161290322580645,0.12307692307692308
18140,0,0,0,0.19230769230769232,0.3709677419354839,0.2648648648648649,0.05161290322580645,0.13076923076923078
18150,0,0,0,0.19230769230769232,0.36451612903225805,0.2810810810810811,0.048387096774193554,0.1076923076923077
18160,0,0,0,0.2,0.36451612903225805,0.2648648648648649,0.048387096774193554,0.13076923076923078
18170,0,0,0,0.2972972972972973,0.36774193548387096,0.2891891891891892,0.05161290322580645,0.11538461538461539
18180,0,0,0,0.2,0.36451612903225805,0.2891891891891892,0.05161290322580645,0.12307692307692308
18190,0,0,0,0.24054054054054055,0.36774193548387096,0.2648648648648649,0.048387096774193554,0.13846153846153847
18200,0,0,0,0.19230769230769232,0.36129032258064514,0.2810810810810811,0.04516129032258065,0.14615384615384616
18210,0,0,0,0.22432432432432434,0.36129032258064514,0.27297297297297296,0.048387096774193554,0.1076923076923077
18220,0,0,0,0.18461538461538463,0.36774193548387096,0.2648648648648649,0.04516129032258065,0.11538461538461539
18230,0,0,0,0.2,0.36451612903225805,0.2648648648648649,0.048387096774193554,0.11538461538461539
18240,0,0,0,0.2,0.36451612903225805,0.27297297297297296,0.05161290322580645,0.12307692307692308
18250,0,0,0,0.27297297297297296,0.36451612903225805,0.2648648648648649,0.04516129032258065,0.12307692307692308
18260,0,0,0,0.2,0.36451612903225805,0.2891891891891892,0.048387096774193554,0.13076923076923078
18270,0,0,0,0.19230769230769232,0.36129032258064514,0.27297297297297296,0.048387096774193554,0.13846153846153847
18280,0,0,0,0.19230769230769232,0.36774193548387096,0.2810810810810811,0.05161290322580645,0.13846153846153847
18290,0,0,0,0.19230769230769232,0.3774193548387097,0.2648648648648649,0.04516129032258065,0.11538461538461539
18300,0,0,0,0.18461538461538463,0.36774193548387096,0.2648648648648649,0.048387096774193554,0.13076923076923078
18310,0,0,0,0.19230769230769232,0.3741935483870968,0.27297297297297296,0.048387096774193554,0.12307692307692308
18320,0,0,0,0.2891891891891892,0.35806451612903223,0.24864864864864866,0.048387096774193554,0.11538461538461539
18330,0,0,0,0.18461538461538463,0.36129032258064514,0.2648648648648649,0.048387096774193554,0.12307692307692308
18340,0,0,0,0.18461538461538463,0.36451612903225805,0.2648648648648649,0.048387096774193554,0.12307692307692308
18350,0,0,0,0.2,0.36129032258064514,0.27297297297297296,0.05161290322580645,0.12307692307692308
18360,0,0,0,0.19230769230769232,0.36774193548387096,0.27297297297297296,0.05161290322580645,0.13076923076923078
18370,0,0,0,0.2,0.36129032258064514,0.27297297297297296,0.04516129032258065,0.12307692307692308
18380,0,0,0,0.19230769230769232,0.36451612903225805,0.2567567567567568,0.05161290322580645,0.12307692307692308
18390,0,0,0,0.21621621621621623,0.36774193548387096,0.2648648648648649,0.05161290322580645,0.13076923076923078
18400,0,0,0,0.24864864864864866,0.3709677419354839,0.2648648648648649,0.05161290322580645,0.1076923076923077
18410,0,0,0,0.27297297297297296,0.3741935483870968,0.2810810810810811,0.048387096774193554,0.12307692307692308
18420,0,0,0,0.19230769230769232,0.3709677419354839,0.27297297297297296,0.05161290322580645,0.12307692307692308
18430,0,0,0,0.5161290322580645,0.3903225806451613,0.4189189189189189,0.054838709677419356,0.17692307692307693
18440,0,0,0,1.1370967741935485,0.3838709677419355,0.32972972972972975,0.048387096774193554,0.13076923076923078
18450,0,0,0,1.120967741935484,0.3806451612903226,0.3216216216216216,0.04516129032258065,0.1076923076923077
18460,0,0,0,0.2891891891891892,0.3870967741935484,0.32972972972972975,0.048387096774193554,0.11538461538461539
18470,0,0,0,0.2891891891891892,0.3838709677419355,0.32972972972972975,0.048387096774193554,0.11538461538461539
18480,0,0,0,0.3054054054054054,0.3935483870967742,0.3054054054054054,0.05161290322580645,0.11538461538461539
18490,0,0,0,0.3054054054054054,0.3870967741935484,0.3216216216216216,0.05161290322580645,0.11538461538461539
18500,0,0,0,0.31351351351351353,0.4129032258064516,0.34594594594594597,0.048387096774193554,0.1
18510,0,0,0,0.32972972972972975,0.3870967741935484,0.32972972972972975,0.048387096774193554,0.12307692307692308
18520,0,0,0,0.2891891891891892,0.3870967741935484,0.32972972972972975,0.04516129032258065,0.12307692307692308
18530,0,0,0,0.3054054054054054,0.3903225806451613,0.32972972972972975,0.05161290322580645,0.1
18540,0,0,0,0.31351351351351353,0.3967741935483871,0.31351351351351353,0.05161290322580645,0.11538461538461539
18550,0,0,0,0.3054054054054054,0.3903225806451613,0.3216216216216216,0.04516129032258065,0.11538461538461539
18560,0,0,0,0.3054054054054054,0.3870967741935484,0.3216216216216216,0.04516129032258065,0.11538461538461539
18570,0,0,0,0.2972972972972973,0.3806451612903226,0.3216216216216216,0.048387096774193554,0.11538461538461539
18580,0,0,0,0.31351351351351353,0.3903225806451613,0.3054054054054054,0.048387096774193554,0.1076923076923077
18590,0,0,0,0.2972972972972973,0.3967741935483871,0.31351351351351353,0.05161290322580645,0.12307692307692308
18600,0,0,0,0.2891891891891892,0.3870967741935484,0.34594594594594597,0.048387096774193554,0.11538461538461539
18610,0,0,0,0.19230769230769232,0.3709677419354839,0.2810810810810811,0.05161290322580645,0.1076923076923077
18620,0,0,0,0.19230769230769232,0.3709677419354839,0.2891891891891892,0.04516129032258065,0.11538461538461539
18630,0,0,0,0.19230769230769232,0.36774193548387096,0.2891891891891892,0.05161290322580645,0.12307692307692308
18640,0,0,0,0.19230769230769232,0.3709677419354839,0.27297297297297296,0.04516129032258065,0.11538461538461539
18650,0,0,0,0.2,0.3741935483870968,0.2567567567567568,0.048387096774193554,0.11538461538461539
18660,0,0,0,0.19230769230769232,0.36774193548387096,0.2648648648648649,0.05161290322580645,0.1076923076923077
18670,0,0,0,0.2,0.36451612903225805,0.27297297297297296,0.048387096774193554,0.11538461538461539
18680,0,0,0,0.20810810810810812,0.3709677419354839,0.2648648648648649,0.048387096774193554,0.12307692307692308
18690,0,0,0,0.24864864864864866,0.36451612903225805,0.27297297297297296,0.048387096774193554,0.11538461538461539
18700,0,0,0,0.2,0.36451612903225805,0.2648648648648649,0.048387096774193554,0.1076923076923077
18710,0,0,0,0.2,0.3741935483870968,0.2810810810810811,0.05161290322580645,0.1076923076923077
18720,0,0,0,0.19230769230769232,0.36451612903225805,0.2810810810810811,0.04516129032258065,0.12307692307692308
18730,0,0,0,0.18461538461538463,0.36774193548387096,0.27297297297297296,0.048387096774193554,0.1076923076923077
18740,0,0,0,0.18461538461538463,0.36451612903225805,0.2648648648648649,0.048387096774193554,0.1
18750,0,0,0,0.22432432432432434,0.35806451612903223,0.27297297297297296,0.05161290322580645,0.12307692307692308
18760,0,0,0,0.19230769230769232,0.36774193548387096,0.2972972972972973,0.048387096774193554,0.11538461538461539
18770,0,0,0,0.19230769230769232,0.36129032258064514,0.2648648648648649,0.05161290322580645,0.1076923076923077
18780,0,0,0,0.23243243243243245,0.3709677419354839,0.27297297297297296,0.05161290322580645,0.12307692307692308
18790,0,0,0,0.19230769230769232,0.3741935483870968,0.2567567567567568,0.048387096774193554,0.11538461538461539
18800,0,0,0,0.2,0.36774193548387096,0.27297297297297296,0.048387096774193554,0.11538461538461539
18810,0,0,0,0.18461538461538463,0.36451612903225805,0.2810810810810811,0.048387096774193554,0.12307692307692308
18820,0,0,0,1.129032258064516,0.36451612903225805,0.27297297297297296,0.05161290322580645,0.1076923076923077
18830,0,0,0,1.1370967741935485,0.3870967741935484,0.34594594594594597,0.048387096774193554,0.12307692307692308
18840,0,0,0,1.1774193548387095,0.3806451612903226,0.31351351351351353,0.048387096774193554,0.12307692307692308
18850,0,0,0,1.0887096774193548,0.3870967741935484,0.31351351351351353,0.05161290322580645,0.12307692307692308
18860,0,0,0,0.2891891891891892,0.3903225806451613,0.31351351351351353,0.048387096774193554,0.1076923076923077
18870,0,0,0,0.3054054054054054,0.3838709677419355,0.32972972972972975,0.05161290322580645,0.11538461538461539
18880,0,0,0,0.3054054054054054,0.3935483870967742,0.33783783783783783,0.048387096774193554,0.12307692307692308
18890,0,0,0,0.3216216216216216,0.3870967741935484,0.3216216216216216,0.05161290322580645,0.1076923076923077
18900,0,0,0,0.3216216216216216,0.3903225806451613,0.32972972972972975,0.048387096774193554,0.1
18910,0,0,0,0.3054054054054054,0.3903225806451613,0.3216216216216216,0.05161290322580645,0.1076923076923077
18920,0,0,0,0.2891891891891892,0.3838709677419355,0.31351351351351353,0.04516129032258065,0.11538461538461539
18930,0,0,0,0.2567567567567568,0.36774193548387096,0.27297297297297296,0.048387096774193554,0.1
18940,0,0,0,0.2,0.36129032258064514,0.2648648648648649,0.048387096774193554,0.1076923076923077
18950,0,0,0,0.20810810810810812,0.3741935483870968,0.2891891891891892,0.048387096774193554,0.11538461538461539
18960,0,0,0,0.19230769230769232,0.3741935483870968,0.27297297297297296,0.05161290322580645,0.1
18970,0,0,0,0.2,0.36451612903225805,0.2810810810810811,0.048387096774193554,0.1076923076923077
18980,0,0,0,0.19230769230769232,0.3741935483870968,0.2648648648648649,0.048387096774193554,0.1
18990,0,0,0,0.19230769230769232,0.3741935483870968,0.2810810810810811,0.04516129032258065,0.11538461538461539
19000,0,0,0,0.2,0.3741935483870968,0.2567567567567568,0.04516129032258065,0.1076923076923077
19010,0,0,0,0.19230769230769232,0.3741935483870968,0.2648648648648649,0.05161290322580645,0.1076923076923077
19020,0,0,0,0.20810810810810812,0.36774193548387096,0.27297297297297296,0.05161290322580645,0.11538461538461539
19030,0,0,0,0.2,0.36774193548387096,0.2810810810810811,0.041935483870967745,0.1076923076923077
19040,0,0,0,0.19230769230769232,0.3741935483870968,0.2648648648648649,0.048387096774193554,0.11538461538461539
19050,0,0,0,0.17692307692307693,0.36451612903225805,0.2891891891891892,0.048387096774193554,0.11538461538461539
19060,0,0,0,0.2567567567567568,0.3709677419354839,0.2891891891891892,0.04516129032258065,0.1076923076923077
19070,0,0,0,0.18461538461538463,0.36451612903225805,0.2891891891891892,0.05161290322580645,0.11538461538461539
19080,0,0,0,0.23243243243243245,0.36774193548387096,0.27297297297297296,0.04516129032258065,0.1
19090,0,0,0,0.20810810810810812,0.36774193548387096,0.27297297297297296,0.048387096774193554,0.1076923076923077
19100,0,0,0,0.2810810810810811,0.3741935483870968,0.27297297297297296,0.04516129032258065,0.1076923076923077
19110,0,0,0,0.2,0.3709677419354839,0.2648648648648649,0.04516129032258065,0.11538461538461539
19120,0,0,0,1.032258064516129,0.4,0.32972972972972975,0.05806451612903227,0.15384615384615385
19130,0,0,0,1.129032258064516,0.3935483870967742,0.32972972972972975,0.05161290322580645,0.11538461538461539
19140,0,0,0,1.120967741935484,0.3903225806451613,0.34594594594594597,0.05161290322580645,0.1
19150,0,0,0,1,0.3935483870967742,0.33783783783783783,0.048387096774193554,0.14615384615384616
19160,0,0,0,1.3870967741935485,0.3903225806451613,0.34594594594594597,0.04516129032258065,0.11538461538461539
19170,0,0,0,1.2741935483870968,0.3838709677419355,0.33783783783783783,0.04516129032258065,0.1
19180,0,0,0,1.2258064516129032,0.3967741935483871,0.32972972972972975,0.05161290322580645,0.07500000000000001
19190,0,0,0,1.217741935483871,0.3870967741935484,0.32972972972972975,0.04516129032258065,0.1
19200,0,0,0,0.3054054054054054,0.3935483870967742,0.34594594594594597,0.05161290322580645,0.1
19210,0,0,0,0.3054054054054054,0.3935483870967742,0.3216216216216216,0.04516129032258065,0.1
19220,0,0,0,0.3054054054054054,0.3838709677419355,0.33783783783783783,0.048387096774193554,0.1
19230,0,0,0,0.3054054054054054,0.3935483870967742,0.32972972972972975,0.041935483870967745,0.1
19240,0,0,0,0.2972972972972973,0.3806451612903226,0.32972972972972975,0.041935483870967745,0.1076923076923077
19250,0,0,0,0.3216216216216216,0.3935483870967742,0.31351351351351353,0.05161290322580645,0.1076923076923077
19260,0,0,0,0.3054054054054054,0.3806451612903226,0.3216216216216216,0.048387096774193554,0.1076923076923077
19270,0,0,0,0.2972972972972973,0.3903225806451613,0.3054054054054054,0.05161290322580645,0.11538461538461539
19280,0,0,0,0.2972972972972973,0.3935483870967742,0.32972972972972975,0.05161290322580645,0.1076923076923077
19290,0,0,0,0.34594594594594597,0.35806451612903223,0.2810810810810811,0.05161290322580645,0.11538461538461539
19300,0,0,0,0.19230769230769232,0.36774193548387096,0.27297297297297296,0.048387096774193554,0.1076923076923077
19310,0,0,0,0.18461538461538463,0.3709677419354839,0.2567567567567568,0.05161290322580645,0.1076923076923077
19320,0,0,0,0.2810810810810811,0.36129032258064514,0.2810810810810811,0.04516129032258065,0.09166666666666667
19330,0,0,0,0.2,0.3548387096774194,0.27297297297297296,0.048387096774193554,0.1
19340,0,0,0,0.3621621621621622,0.36451612903225805,0.27297297297297296,0.048387096774193554,0.12307692307692308
19350,0,0,0,0.18461538461538463,0.36774193548387096,0.2648648648648649,0.048387096774193554,0.1076923076923077
19360,0,0,0,0.19230769230769232,0.36774193548387096,0.2810810810810811,0.048387096774193554,0.1
19370,0,0,0,0.2,0.36129032258064514,0.2648648648648649,0.048387096774193554,0.11538461538461539
19380,0,0,0,0.19230769230769232,0.36129032258064514,0.2648648648648649,0.048387096774193554,0.12307692307692308
19390,0,0,0,0.21621621621621623,0.3709677419354839,0.2891891891891892,0.04516129032258065,0.11538461538461539
19400,0,0,0,0.19230769230769232,0.3741935483870968,0.2810810810810811,0.048387096774193554,0.12307692307692308
19410,0,0,0,0.2891891891891892,0.36774193548387096,0.2648648648648649,0.048387096774193554,0.09166666666666667
19420,0,0,0,0.19230769230769232,0.36774193548387096,0.27297297297297296,0.048387096774193554,0.1076923076923077
19430,0,0,0,1.1129032258064515,0.3935483870967742,0.3216216216216216,0.05161290322580645,0.11538461538461539
19440,0,0,0,1.6693548387096775,0.3903225806451613,0.32972972972972975,0.048387096774193554,0.09166666666666667
19450,0,0,0,1.217741935483871,0.3774193548387097,0.31351351351351353,0.05161290322580645,0.1
19460,0,0,0,1.2419354838709677,0.3935483870967742,0.3216216216216216,0.04516129032258065,0.11538461538461539
19470,0,0,0,0.3054054054054054,0.3870967741935484,0.31351351351351353,0.04516129032258065,0.1076923076923077
19480,0,0,0,0.2972972972972973,0.3838709677419355,0.32972972972972975,0.048387096774193554,0.11538461538461539
19490,0,0,0,0.3054054054054054,0.3935483870967742,0.32972972972972975,0.04516129032258065,0.11538461538461539
19500,0,0,0,0.2891891891891892,0.3935483870967742,0.33783783783783783,0.048387096774193554,0.1076923076923077
19510,0,0,0,0.2972972972972973,0.3935483870967742,0.33783783783783783,0.04516129032258065,0.11538461538461539
19520,0,0,0,0.2972972972972973,0.3903225806451613,0.34594594594594597,0.05161290322580645,0.11538461538461539
19530,0,0,0,0.31351351351351353,0.3838709677419355,0.33783783783783783,0.05161290322580645,0.11538461538461539
19540,0,0,0,0.3216216216216216,0.3935483870967742,0.34594594594594597,0.041935483870967745,0.11538461538461539
19550,0,0,0,0.18461538461538463,0.36129032258064514,0.27297297297297296,0.05161290322580645,0.1076923076923077
19560,0,0,0,0.2648648648648649,0.36774193548387096,0.2648648648648649,0.04516129032258065,0.09166666666666667
19570,0,0,0,0.18461538461538463,0.36451612903225805,0.27297297297297296,0.05161290322580645,0.11538461538461539
19580,0,0,0,0.22432432432432434,0.36451612903225805,0.24864864864864866,0.05161290322580645,0.08333333333333334
19590,0,0,0,0.20810810810810812,0.35161290322580646,0.27297297297297296,0.05161290322580645,0.11538461538461539
19600,0,0,0,0.31351351351351353,0.3548387096774194,0.2891891891891892,0.04516129032258065,0.13076923076923078
19610,0,0,0,0.18461538461538463,0.3741935483870968,0.2891891891891892,0.048387096774193554,0.12307692307692308
19620,0,0,0,0.18461538461538463,0.36774193548387096,0.2810810810810811,0.05161290322580645,0.11538461538461539
19630,0,0,0,0.2891891891891892,0.3709677419354839,0.27297297297297296,0.05161290322580645,0.12307692307692308
19640,0,0,0,0.19230769230769232,0.36451612903225805,0.2810810810810811,0.048387096774193554,0.11538461538461539
19650,0,0,0,0.19230769230769232,0.36774193548387096,0.27297297297297296,0.048387096774193554,0.11538461538461539
19660,0,0,0,0.18461538461538463,0.3741935483870968,0.27297297297297296,0.048387096774193554,0.1076923076923077
19670,0,0,0,0.20810810810810812,0.36774193548387096,0.2810810810810811,0.048387096774193554,0.11538461538461539
19680,0,0,0,0.19230769230769232,0.36774193548387096,0.2648648648648649,0.05161290322580645,0.11538461538461539
19690,0,0,0,0.3054054054054054,0.36129032258064514,0.2810810810810811,0.048387096774193554,0.1076923076923077
19700,0,0,0,0.19230769230769232,0.36774193548387096,0.2810810810810811,0.048387096774193554,0.12307692307692308
19710,0,0,0,0.2,0.3709677419354839,0.2810810810810811,0.048387096774193554,0.11538461538461539
19720,0,0,0,0.2,0.36774193548387096,0.2648648648648649,0.048387096774193554,0.11538461538461539
19730,0,0,0,0.21621621621621623,0.3709677419354839,0.2567567567567568,0.05161290322580645,0.12307692307692308
19740,0,0,0,0.19230769230769232,0.3774193548387097,0.2567567567567568,0.04516129032258065,0.11538461538461539
19750,0,0,0,0.24054054054054055,0.36774193548387096,0.27297297297297296,0.05161290322580645,0.13076923076923078
19760,0,0,0,0.19230769230769232,0.36129032258064514,0.27297297297297296,0.048387096774193554,0.11538461538461539
19770,0,0,0,0.2,0.36451612903225805,0.2567567567567568,0.05161290322580645,0.12307692307692308
19780,0,0,0,0.2648648648648649,0.36774193548387096,0.2810810810810811,0.05161290322580645,0.12307692307692308
19790,0,0,0,0.20810810810810812,0.3709677419354839,0.2810810810810811,0.05161290322580645,0.11538461538461539
19800,0,0,0,0.20810810810810812,0.36774193548387096,0.2648648648648649,0.05161290322580645,0.13846153846153847
19810,0,0,0,0.19230769230769232,0.36451612903225805,0.2648648648648649,0.05161290322580645,0.13076923076923078
19820,0,0,0,0.27297297297297296,0.3741935483870968,0.2567567567567568,0.04516129032258065,0.09166666666666667
19830,0,0,0,0.2,0.35806451612903223,0.2648648648648649,0.048387096774193554,0.12307692307692308
19840,0,0,0,0.19230769230769232,0.3709677419354839,0.27297297297297296,0.048387096774193554,0.11538461538461539
19850,0,0,0,0.2,0.3709677419354839,0.2810810810810811,0.048387096774193554,0.13076923076923078
19860,0,0,0,0.19230769230769232,0.36774193548387096,0.2648648648648649,0.05161290322580645,0.12307692307692308
19870,0,0,0,0.20810810810810812,0.36451612903225805,0.2648648648648649,0.04516129032258065,0.13076923076923078
19880,0,0,0,0.18461538461538463,0.3741935483870968,0.2891891891891892,0.048387096774193554,0.12307692307692308
19890,0,0,0,0.20810810810810812,0.36774193548387096,0.2972972972972973,0.05161290322580645,0.11538461538461539
19900,0,0,0,0.20810810810810812,0.36129032258064514,0.27297297297297296,0.05161290322580645,0.11538461538461539
19910,0,0,0,0.2,0.35806451612903223,0.27297297297297296,0.05161290322580645,0.13076923076923078
19920,0,0,0,0.19230769230769232,0.3709677419354839,0.2648648648648649,0.048387096774193554,0.11538461538461539
19930,0,0,0,0.3783783783783784,0.36451612903225805,0.2648648648648649,0.04516129032258065,0.1
19940,0,0,0,0.2,0.36451612903225805,0.2648648648648649,0.04516129032258065,0.12307692307692308
19950,0,0,0,0.20810810810810812,0.3741935483870968,0.2891891891891892,0.054838709677419356,0.12307692307692308
19960,0,0,0,0.19230769230769232,0.36129032258064514,0.27297297297297296,0.048387096774193554,0.11538461538461539
19970,0,0,0,0.19230769230769232,0.3741935483870968,0.2891891891891892,0.04516129032258065,0.12307692307692308
19980,0,0,0,0.19230769230769232,0.36451612903225805,0.31351351351351353,0.048387096774193554,0.11538461538461539
19990,0,0,0,0.19230769230769232,0.3741935483870968,0.27297297297297296,0.04516129032258065,0.11538461538461539
20000,0,0,0,0.19230769230769232,0.3709677419354839,0.2810810810810811,0.048387096774193554,0.12307692307692308
20010,0,0,0,0.19230769230769232,0.36451612903225805,0.2648648648648649,0.048387096774193554,0.11538461538461539
20020,0,0,0,0.24054054054054055,0.3741935483870968,0.2648648648648649,0.05161290322580645,0.13076923076923078
20030,0,0,0,0.2,0.36129032258064514,0.27297297297297296,0.048387096774193554,0.12307692307692308
20040,0,0,0,0.2,0.36774193548387096,0.2810810810810811,0.05161290322580645,0.11538461538461539
20050,0,0,0,0.19230769230769232,0.36774193548387096,0.2648648648648649,0.048387096774193554,0.11538461538461539
20060,0,0,0,0.2648648648648649,0.36451612903225805,0.2810810810810811,0.04516129032258065,0.1076923076923077
20070,0,0,0,0.18461538461538463,0.36129032258064514,0.2810810810810811,0.05161290322580645,0.11538461538461539
20080,0,0,0,0.19230769230769232,0.3709677419354839,0.27297297297297296,0.05161290322580645,0.11538461538461539
20090,0,0,0,0.2,0.36774193548387096,0.2648648648648649,0.048387096774193554,0.11538461538461539
20100,0,0,0,0.2891891891891892,0.3741935483870968,0.2648648648648649,0.048387096774193554,0.11538461538461539
20110,0,0,0,0.2,0.36129032258064514,0.2810810810810811,0.054838709677419356,0.13076923076923078
20120,0,0,0,0.19230769230769232,0.36129032258064514,0.27297297297297296,0.048387096774193554,0.1076923076923077
20130,0,0,0,0.2,0.36774193548387096,0.2567567567567568,0.048387096774193554,0.11538461538461539
20140,0,0,0,0.18461538461538463,0.36129032258064514,0.27297297297297296,0.05161290322580645,0.13076923076923078
20150,0,0,0,0.18461538461538463,0.36129032258064514,0.2648648648648649,0.048387096774193554,0.12307692307692308
20160,0,0,0,0.19230769230769232,0.36774193548387096,0.2648648648648649,0.048387096774193554,0.11538461538461539
20170,0,0,0,0.2810810810810811,0.35806451612903223,0.2648648648648649,0.048387096774193554,0.1
20180,0,0,0,0.18461538461538463,0.3709677419354839,0.2567567567567568,0.048387096774193554,0.12307692307692308
20190,0,0,0,0.2648648648648649,0.35806451612903223,0.2648648648648649,0.041935483870967745,0.1
20200,0,0,0,0.19230769230769232,0.36774193548387096,0.2810810810810811,0.048387096774193554,0.12307692307692308
20210,0,0,0,0.19230769230769232,0.36774193548387096,0.2648648648648649,0.048387096774193554,0.12307692307692308
20220,0,0,0,0.17692307692307693,0.35806451612903223,0.2810810810810811,0.048387096774193554,0.11538461538461539
20230,0,0,0,0.18461538461538463,0.3709677419354839,0.2810810810810811,0.04516129032258065,0.1076923076923077
20240,0,0,0,0.2,0.36129032258064514,0.27297297297297296,0.04516129032258065,0.11538461538461539
20250,0,0,0,0.2891891891891892,0.36129032258064514,0.2648648648648649,0.05161290322580645,0.1
20260,0,0,0,0.21621621621621623,0.36774193548387096,0.2648648648648649,0.048387096774193554,0.13076923076923078
20270,0,0,0,0.2,0.36451612903225805,0.2567567567567568,0.04516129032258065,0.11538461538461539
20280,0,0,0,0.19230769230769232,0.36774193548387096,0.27297297297297296,0.048387096774193554,0.12307692307692308
